  93  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412
  94  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412
  95  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412
  96  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412  0.000412
;

# ===== DELTA: Node importance weights [j,p] =====
# delta[j,p] = importance/weight of node j under pattern p

param delta : 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 :=
  0  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  1  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  2  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  3  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  4  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  5  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  6  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  7  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  8  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  9  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  10  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  11  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  12  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  13  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  14  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  15  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  16  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  17  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  18  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  19  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  20  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  21  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  22  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  23  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  24  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  25  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  26  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  27  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  28  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  29  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  30  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  31  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  32  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  33  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  34  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  35  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  36  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  37  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  38  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  39  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  40  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  41  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  42  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  43  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  44  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  45  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  46  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  47  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  48  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  49  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  50  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  51  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  52  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  53  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  54  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  55  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  56  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  57  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  58  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  59  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  60  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  61  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  62  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  63  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  64  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  65  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  66  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  67  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  68  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  69  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  70  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  71  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  72  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  73  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  74  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  75  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  76  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  77  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  78  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  79  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  80  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  81  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  82  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  83  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  84  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  85  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  86  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  87  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  88  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  89  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  90  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  91  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870  0.010870
  92  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  93  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  94  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  95  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
  96  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000  0.000000
;

# ===== FLOW: Binary flow pattern matrix [edge,p] =====
# flow[e,p] = 1 if there is flow on edge e in pattern p, 0 otherwise
# Edges are indexed 0 to num_edges-1

param flow : 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 :=
  0  0  0  0  0  0  0  1  0  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0
  1  0  0  0  0  0  0  0  0  0  0  0  1  1  1  0  0  1  1  1  1  1  1  1  0  1
  2  1  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  1  1  1  1  1  1  1  1
  3  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  4  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0  0
  5  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  6  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0  0
  7  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  8  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0
  9  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  0  0  0  0  0  0  0  0
  10  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  11  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  0
  12  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  13  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0  1  0
  14  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0
